PDATA_CODE,PDATA_NAME,PDATA_NM_AMT,PDATA_MB_DSC,PDATA_HT_DSC,PDATA_B4_UDSC,PDATA_UDSC_PCNTV,PDATA_UCPN_PCNTV,PDATA_UDSC_BAHTV,PDATA_UCPN_BAHTV,PDATA_B4_MKT,PDATA_MKT,PDATA_AF_MKT,PDATA_TUDSC_PCNTV,PDATA_TUCPN_PCNTV,PDATA_TUDSC_BAHTV,PDATA_TUCPN_BAHTV,PDATA_CARD_BAHTV,PDATA_NET_SELL,PDATA_NET_VAT,PDATA_NET_AMT,PDATA_QTY,PDATA_COST,PDATA_CNT,Unnamed: 24,NAME
10/10/2568,,94885.0,0.0,0,94885.0,0.0,0,425.0,0,94460.0,15.0,94445.0,0,0,270.0,0,0,88585.17,5589.83,94175.0,5386.0,78610.89,286,,ศรีเมือง
11/10/2568,,108813.0,0.0,0,108813.0,0.0,0,838.0,0,107975.0,0.0,107975.0,0,0,1131.0,0,0,101976.82,4867.18,106844.0,5609.0,91920.93,280,,ศรีเมือง
12/10/2568,,75304.0,0.0,0,75304.0,0.0,0,880.0,0,74424.0,0.0,74424.0,0,0,185.0,0,0,71211.51,3027.49,74239.0,4523.0,62254.61,217,,ศรีเมือง
13/10/2568,,92834.0,0.0,0,92834.0,0.0,0,604.0,0,92230.0,0.0,92230.0,0,0,310.0,0,0,87798.81,4121.19,91920.0,4959.0,77920.41,259,,ศรีเมือง
14/10/2568,,76449.0,0.0,0,76449.0,0.0,0,1046.0,0,75403.0,0.0,75403.0,0,0,15.0,0,0,72086.93,3301.07,75388.0,4200.0,63960.59,230,,ศรีเมือง
15/10/2568,,78862.0,0.0,0,78862.0,0.0,0,729.0,0,78133.0,0.0,78133.0,0,0,160.0,0,0,74471.99,3501.01,77973.0,4354.0,65021.91,238,,ศรีเมือง
16/10/2568,,125779.0,0.0,0,125779.0,0.0,0,2486.0,0,123293.0,0.0,123293.0,0,0,0.0,0,0,117192.62,6100.38,123293.0,5984.0,106044.39,241,,ศรีเมือง
17/10/2568,,110271.0,0.0,0,110271.0,0.0,0,1072.0,0,109199.0,0.0,109199.0,0,0,150.0,0,0,104045.01,5003.99,109049.0,6412.0,92828.19,288,,ศรีเมือง
18/10/2568,,118986.0,0.0,0,118986.0,0.0,0,1740.0,0,117246.0,0.0,117246.0,0,0,20.0,0,0,111902.03,5323.97,117226.0,6403.0,99955.49,300,,ศรีเมือง
19/10/2568,,70377.0,0.0,0,70377.0,0.0,0,838.0,0,69539.0,0.0,69539.0,0,0,0.0,0,0,66834.66,2704.34,69539.0,4228.0,57912.27,229,,ศรีเมือง
20/10/2568,,104816.0,0.0,0,104816.0,0.0,0,1417.0,0,103399.0,0.0,103399.0,0,0,40.0,0,0,98889.68,4469.32,103359.0,6519.0,86588.63,274,,ศรีเมือง
21/10/2568,,83594.0,0.0,0,83594.0,0.0,0,1328.0,0,82266.0,0.0,82266.0,0,0,250.0,0,0,78521.87,3494.13,82016.0,5255.0,69134.51,246,,ศรีเมือง
22/10/2568,,95425.0,0.0,0,95425.0,0.0,0,1371.0,0,94054.0,0.0,94054.0,0,0,0.0,0,0,89517.07,4536.93,94054.0,5370.0,79439.84,257,,ศรีเมือง
23/10/2568,,103763.0,0.0,0,103763.0,0.0,0,1461.0,0,102302.0,0.0,102302.0,0,0,120.0,0,0,97551.74,4630.26,102182.0,6472.0,86483.97,267,,ศรีเมือง
24/10/2568,,89375.0,0.0,0,89375.0,0.0,0,1022.0,0,88353.0,0.0,88353.0,0,0,130.0,0,0,84381.24,3841.76,88223.0,5149.0,74661.32,277,,ศรีเมือง
25/10/2568,,112431.0,0.0,0,112431.0,0.0,0,934.0,0,111497.0,0.0,111497.0,0,0,170.0,0,0,106328.54,4998.46,111327.0,6134.0,93432.62,298,,ศรีเมือง
26/10/2568,,77424.0,0.0,0,77424.0,0.0,0,811.0,0,76613.0,0.0,76613.0,0,0,20.0,0,0,73428.78,3164.22,76593.0,4530.0,63482.92,241,,ศรีเมือง
27/10/2568,,106305.0,0.0,0,106305.0,0.0,0,872.0,0,105433.0,0.0,105433.0,0,0,30.0,0,0,100475.09,4927.91,105403.0,6004.0,89020.74,276,,ศรีเมือง
28/10/2568,,76623.0,0.0,0,76623.0,0.0,0,510.0,0,76113.0,0.0,76113.0,0,0,0.0,0,0,72982.5,3130.5,76113.0,4306.0,62985.1,263,,ศรีเมือง
29/10/2568,,77726.0,0.0,0,77726.0,0.0,0,719.0,0,77007.0,0.0,77007.0,0,0,75.0,0,0,73383.66,3548.34,76932.0,4337.0,64080.91,234,,ศรีเมือง
30/10/2568,,90616.0,0.0,0,90616.0,0.0,0,1431.0,0,89185.0,0.0,89185.0,0,0,70.0,0,0,85337.49,3777.51,89115.0,5100.0,74874.75,243,,ศรีเมือง
31/10/2568,,101784.0,0.0,0,101784.0,0.0,0,790.0,0,100994.0,0.0,100994.0,0,0,220.0,0,0,96286.08,4487.92,100774.0,5571.0,83641.01,280,,ศรีเมือง
1/11/2568,,105399.0,0.0,0,105399.0,0.0,0,1489.0,0,103910.0,0.0,103910.0,0,0,65.0,0,0,98988.82,4856.18,103845.0,4673.0,87588.39,262,,ศรีเมือง
2/11/2568,,72873.0,0.0,0,72873.0,0.0,0,1099.4,0,71773.6,0.0,71773.6,0,0,0.0,0,0,68786.55,2987.05,71773.6,3411.0,58454.84,216,,ศรีเมือง
3/11/2568,,96174.0,0.0,0,96174.0,0.0,0,1276.0,0,94898.0,0.0,94898.0,0,0,0.0,0,0,90554.73,4343.27,94898.0,4051.0,79032.64,250,,ศรีเมือง
4/11/2568,,95567.0,0.0,0,95567.0,0.0,0,1570.0,0,93997.0,0.0,93997.0,0,0,0.0,0,0,89872.1,4124.9,93997.0,4177.0,78411.95,256,,ศรีเมือง
5/11/2568,,73048.0,0.0,0,73048.0,0.0,0,327.0,0,72721.0,0.0,72721.0,0,0,20.0,0,0,69787.19,2913.81,72701.0,3262.0,59176.33,226,,ศรีเมือง
6/11/2568,,115322.0,0.0,0,115322.0,0.0,0,2558.0,0,112764.0,0.0,112764.0,0,0,40.0,0,0,107454.4,5269.6,112724.0,4748.0,96237.09,273,,ศรีเมือง
7/11/2568,,79913.0,0.0,0,79913.0,0.0,0,658.0,0,79255.0,0.0,79255.0,0,0,0.0,0,0,76152.55,3102.45,79255.0,3741.0,64552.58,260,,ศรีเมือง
8/11/2568,,85607.0,0.0,0,85607.0,0.0,0,1405.0,0,84202.0,0.0,84202.0,0,0,2.0,0,0,80628.4,3571.6,84200.0,3879.0,70197.41,265,,ศรีเมือง
9/11/2568,,73126.0,0.0,0,73126.0,0.0,0,835.0,0,72291.0,0.0,72291.0,0,0,0.0,0,0,69306.7,2984.3,72291.0,3626.0,59179.58,246,,ศรีเมือง
10/11/2568,,94799.0,0.0,0,94799.0,0.0,0,702.0,0,94097.0,0.0,94097.0,0,0,20.0,0,0,89850.81,4226.19,94077.0,4275.0,77056.0,238,,ศรีเมือง
11/11/2568,,89097.0,0.0,0,89097.0,0.0,0,1030.0,0,88067.0,0.0,88067.0,0,0,0.0,0,0,84088.89,3978.11,88067.0,3871.0,72867.75,248,,ศรีเมือง
12/11/2568,,79227.0,0.0,0,79227.0,0.0,0,537.0,0,78690.0,0.0,78690.0,0,0,291.0,0,0,75021.63,3377.37,78399.0,3744.0,62792.57,251,,ศรีเมือง
13/11/2568,,113157.0,0.0,0,113157.0,0.0,0,2073.0,0,111084.0,0.0,111084.0,0,0,80.0,0,0,105821.94,5182.06,111004.0,4583.0,93328.43,266,,ศรีเมือง
14/11/2568,,76608.0,0.0,0,76608.0,0.0,0,447.0,0,76161.0,0.0,76161.0,0,0,40.0,0,0,73092.33,3028.67,76121.0,3870.0,62092.59,278,,ศรีเมือง
15/11/2568,,89492.0,0.0,0,89492.0,0.0,0,1103.0,0,88389.0,0.0,88389.0,0,0,9.0,0,0,84384.64,3995.36,88380.0,3765.0,73588.1,270,,ศรีเมือง
16/11/2568,,71873.0,0.0,0,71873.0,0.0,0,1070.0,0,70803.0,0.0,70803.0,0,0,0.0,0,0,68035.31,2767.69,70803.0,3364.0,57814.08,219,,ศรีเมือง
17/11/2568,,101710.0,0.0,0,101710.0,0.0,0,773.0,0,100937.0,0.0,100937.0,0,0,0.0,0,0,96450.63,4486.37,100937.0,4699.0,83620.07,298,,ศรีเมือง
18/11/2568,,91961.0,0.0,0,91961.0,0.0,0,1452.0,0,90509.0,0.0,90509.0,0,0,0.0,0,0,86481.88,4027.12,90509.0,3984.0,75071.81,278,,ศรีเมือง
19/11/2568,,84817.0,0.0,0,84817.0,0.0,0,1192.0,0,83625.0,0.0,83625.0,0,0,0.0,0,0,79863.36,3761.64,83625.0,3679.0,69104.63,275,,ศรีเมือง
20/11/2568,,114467.0,0.0,0,114467.0,0.0,0,2366.0,0,112101.0,0.0,112101.0,0,0,20.0,0,0,106507.01,5573.99,112081.0,5112.0,95436.43,278,,ศรีเมือง
21/11/2568,,89609.0,0.0,0,89609.0,0.0,0,1008.0,0,88601.0,0.0,88601.0,0,0,200.0,0,0,84716.91,3684.09,88401.0,4133.0,73236.4,290,,ศรีเมือง
22/11/2568,,87845.0,0.0,0,87845.0,0.0,0,904.0,0,86941.0,0.0,86941.0,0,0,0.0,0,0,82980.77,3960.23,86941.0,3987.0,72093.03,255,,ศรีเมือง
23/11/2568,,73065.0,0.0,0,73065.0,0.0,0,700.0,0,72365.0,0.0,72365.0,0,0,0.0,0,0,69388.44,2976.56,72365.0,3521.0,58945.57,235,,ศรีเมือง
24/11/2568,,105038.0,0.0,0,105038.0,0.0,0,1508.0,0,103530.0,0.0,103530.0,0,0,0.0,0,0,98771.74,4758.26,103530.0,4556.0,86964.36,300,,ศรีเมือง
25/11/2568,,77389.0,0.0,0,77389.0,0.0,0,901.0,0,76488.0,0.0,76488.0,0,0,100.0,0,0,73145.03,3242.97,76388.0,3251.0,62888.04,251,,ศรีเมือง
26/11/2568,,78321.0,0.0,0,78321.0,0.0,0,590.0,0,77731.0,0.0,77731.0,0,0,0.0,0,0,74414.2,3316.8,77731.0,3754.0,63760.94,254,,ศรีเมือง
27/11/2568,,145230.0,0.0,0,145230.0,0.0,0,2382.0,0,142848.0,0.0,142848.0,0,0,0.0,0,0,135669.24,7178.76,142848.0,6552.0,123611.65,266,,ศรีเมือง
28/11/2568,,105034.0,0.0,0,105034.0,0.0,0,1047.0,0,103987.0,0.0,103987.0,0,0,0.0,0,0,99307.65,4679.35,103987.0,4705.0,85911.88,284,,ศรีเมือง
29/11/2568,,110076.0,0.0,0,110076.0,0.0,0,1816.0,0,108260.0,0.0,108260.0,0,0,20.0,0,0,103233.24,5006.76,108240.0,5025.0,90876.38,280,,ศรีเมือง
30/11/2568,,94057.0,0.0,0,94057.0,0.0,0,1022.0,0,93035.0,0.0,93035.0,0,0,0.0,0,0,89152.82,3882.18,93035.0,4702.0,76429.0,241,,ศรีเมือง
1/12/2568,,118548.0,0.0,0,118548.0,0.0,0,1329.0,0,117219.0,0.0,117219.0,0,0,0.0,0,0,111910.2,5308.8,117219.0,5237.0,97542.59,296,,ศรีเมือง
2/12/2568,,103773.0,0.0,0,103773.0,0.0,0,1427.0,0,102346.0,0.0,102346.0,0,0,0.0,0,0,98096.88,4249.12,102346.0,4615.0,84628.42,266,,ศรีเมือง
3/12/2568,,102947.0,0.0,0,102947.0,0.0,0,948.0,0,101999.0,0.0,101999.0,0,0,50.0,0,0,97875.41,4073.59,101949.0,4907.0,83345.6,262,,ศรีเมือง
4/12/2568,,116965.0,0.0,0,116965.0,0.0,0,1394.0,0,115571.0,0.0,115571.0,0,0,0.0,0,0,110788.52,4782.48,115571.0,5286.0,96113.3,253,,ศรีเมือง
5/12/2568,,119337.0,0.0,0,119337.0,0.0,0,1149.0,0,118188.0,0.0,118188.0,0,0,200.0,0,0,113686.52,4301.48,117988.0,5144.0,96101.62,278,,ศรีเมือง
6/12/2568,,94127.0,0.0,0,94127.0,0.0,0,1427.0,0,92700.0,0.0,92700.0,0,0,0.0,0,0,88707.86,3992.14,92700.0,4002.0,77214.46,254,,ศรีเมือง
7/12/2568,,88414.0,0.0,0,88414.0,0.0,0,1193.0,0,87221.0,0.0,87221.0,0,0,165.0,0,0,83421.57,3634.43,87056.0,4320.0,72185.56,255,,ศรีเมือง
8/12/2568,,105621.0,0.0,0,105621.0,0.0,0,1083.0,0,104538.0,0.0,104538.0,0,0,0.0,0,0,100102.46,4435.54,104538.0,4983.0,86718.76,280,,ศรีเมือง
9/12/2568,,78533.0,0.0,0,78533.0,0.0,0,1037.0,0,77496.0,0.0,77496.0,0,0,0.0,0,0,74243.06,3252.94,77496.0,3513.0,64458.55,253,,ศรีเมือง
10/12/2568,,96339.0,0.0,0,96339.0,0.0,0,676.0,0,95663.0,0.0,95663.0,0,0,50.0,0,0,91334.31,4278.69,95613.0,4710.0,79053.17,266,,ศรีเมือง
11/12/2568,,105402.0,0.0,0,105402.0,0.0,0,1722.0,0,103680.0,0.0,103680.0,0,0,0.0,0,0,98725.21,4954.79,103680.0,4483.0,86329.78,251,,ศรีเมือง
12/12/2568,,92781.0,0.0,0,92781.0,0.0,0,1397.0,0,91384.0,0.0,91384.0,0,0,0.0,0,0,87548.52,3835.48,91384.0,4000.0,75763.12,258,,ศรีเมือง
13/12/2568,,99585.0,0.0,0,99585.0,0.0,0,1510.0,0,98075.0,0.0,98075.0,0,0,0.0,0,0,93672.0,4403.0,98075.0,4743.0,80965.19,266,,ศรีเมือง
14/12/2568,,68628.0,0.0,0,68628.0,0.0,0,770.0,0,67858.0,0.0,67858.0,0,0,0.0,0,0,65124.1,2733.9,67858.0,3451.0,55080.97,223,,ศรีเมือง
15/12/2568,,99111.0,0.0,0,99111.0,0.0,0,1696.0,0,97415.0,0.0,97415.0,0,0,0.0,0,0,92943.88,4471.12,97415.0,4582.0,81807.62,261,,ศรีเมือง
16/12/2568,,73428.0,0.0,0,73428.0,0.0,0,886.0,0,72542.0,0.0,72542.0,0,0,100.0,0,0,69383.82,3058.18,72442.0,3167.0,59434.34,254,,ศรีเมือง
17/12/2568,,101513.0,0.0,0,101513.0,0.0,0,857.0,0,100656.0,0.0,100656.0,0,0,0.0,0,0,95815.24,4840.76,100656.0,5055.0,83496.24,276,,ศรีเมือง
18/12/2568,,86750.0,0.0,0,86750.0,0.0,0,1155.0,0,85595.0,0.0,85595.0,0,0,16.0,0,0,81973.28,3605.72,85579.0,3950.0,70487.29,262,,ศรีเมือง
19/12/2568,,114486.0,0.0,0,114486.0,0.0,0,2014.0,0,112472.0,0.0,112472.0,0,0,5.0,0,0,107254.68,5212.32,112467.0,4885.0,95211.47,282,,ศรีเมือง
20/12/2568,,88382.0,0.0,0,88382.0,0.0,0,726.0,0,87656.0,0.0,87656.0,0,0,0.0,0,0,83999.32,3656.68,87656.0,4064.0,72502.02,239,,ศรีเมือง
21/12/2568,,70713.0,0.0,0,70713.0,0.0,0,702.0,0,70011.0,0.0,70011.0,0,0,0.0,0,0,67178.45,2832.55,70011.0,3094.0,57433.52,237,,ศรีเมือง
22/12/2568,,102891.0,0.0,0,102891.0,0.0,0,1379.0,0,101512.0,0.0,101512.0,0,0,0.0,0,0,96841.38,4670.62,101512.0,4303.0,84566.53,252,,ศรีเมือง
23/12/2568,,65458.0,0.0,0,65458.0,0.0,0,680.0,0,64778.0,0.0,64778.0,0,0,0.0,0,0,62216.77,2561.23,64778.0,3102.0,52779.25,221,,ศรีเมือง
24/12/2568,,94432.0,0.0,0,94432.0,0.0,0,935.0,0,93497.0,0.0,93497.0,0,0,5.0,0,0,89373.81,4118.19,93492.0,4268.0,76881.86,239,,ศรีเมือง
25/12/2568,,94824.0,0.0,0,94824.0,0.0,0,1290.0,0,93534.0,0.0,93534.0,0,0,0.0,0,0,89482.73,4051.27,93534.0,4080.0,77822.6,256,,ศรีเมือง
26/12/2568,,102545.0,0.0,0,102545.0,0.0,0,1617.0,0,100928.0,0.0,100928.0,0,0,15.0,0,0,96418.1,4494.9,100913.0,4424.0,84296.67,247,,ศรีเมือง
27/12/2568,,89801.0,0.0,0,89801.0,0.0,0,991.0,0,88810.0,0.0,88810.0,0,0,200.0,0,0,84721.06,3888.94,88610.0,3768.0,73694.69,230,,ศรีเมือง
28/12/2568,,87335.0,0.0,0,87335.0,0.0,0,1331.0,0,86004.0,0.0,86004.0,0,0,0.0,0,0,82176.72,3827.28,86004.0,3772.0,70944.68,218,,ศรีเมือง
29/12/2568,,113281.0,0.0,0,113281.0,0.0,0,1190.0,0,112091.0,0.0,112091.0,0,0,0.0,0,0,106891.02,5199.98,112091.0,5246.0,93750.06,254,,ศรีเมือง
30/12/2568,,89476.0,0.0,0,89476.0,0.0,0,705.0,0,88771.0,0.0,88771.0,0,0,100.0,0,0,84921.96,3749.04,88671.0,4101.0,72731.28,219,,ศรีเมือง
31/12/2568,,101031.0,0.0,0,101031.0,0.0,0,1860.0,0,99171.0,0.0,99171.0,0,0,0.0,0,0,94726.86,4444.14,99171.0,4438.0,82995.88,246,,ศรีเมือง
1/1/2569,,106610.0,0.0,0,106610.0,0.0,0,1641.0,0,104969.0,0.0,104969.0,0,0,0.0,0,0,100072.98,4896.02,104969.0,4100.0,87351.64,208,,ศรีเมือง
2/1/2569,,133670.0,0.0,0,133670.0,0.0,0,2321.0,0,131349.0,0.0,131349.0,0,0,0.0,0,0,124955.51,6393.49,131349.0,5205.0,110054.42,242,,ศรีเมือง
3/1/2569,,104087.0,0.0,0,104087.0,0.0,0,1122.0,0,102965.0,0.0,102965.0,0,0,0.0,0,0,98381.67,4583.33,102965.0,4351.0,84156.51,265,,ศรีเมือง
4/1/2569,,100090.0,0.0,0,100090.0,0.0,0,761.0,0,99329.0,0.0,99329.0,0,0,0.0,0,0,95001.09,4327.91,99329.0,4093.0,80133.11,228,,ศรีเมือง
5/1/2569,,96374.0,0.0,0,96374.0,0.0,0,1172.0,0,95202.0,0.0,95202.0,0,0,0.0,0,0,91150.33,4051.67,95202.0,4256.0,77788.17,246,,ศรีเมือง
6/1/2569,,101224.0,0.0,0,101224.0,0.0,0,1085.0,0,100139.0,0.0,100139.0,0,0,0.0,0,0,95731.57,4407.43,100139.0,4024.0,82229.11,248,,ศรีเมือง
7/1/2569,,93734.0,0.0,0,93734.0,0.0,0,1343.0,0,92391.0,0.0,92391.0,0,0,16.0,0,0,88303.06,4071.94,92375.0,3914.0,75098.38,242,,ศรีเมือง
8/1/2569,,95131.0,0.0,0,95131.0,0.0,0,1130.0,0,94001.0,0.0,94001.0,0,0,0.0,0,0,90036.25,3964.75,94001.0,3845.0,76778.11,259,,ศรีเมือง
9/1/2569,,107593.0,0.0,0,107593.0,0.0,0,1212.0,0,106381.0,0.0,106381.0,0,0,0.0,0,0,101723.94,4657.06,106381.0,4600.0,87839.31,239,,ศรีเมือง
10/1/2569,,101564.0,0.0,0,101564.0,0.0,0,1467.0,0,100097.0,0.0,100097.0,0,0,0.0,0,0,95817.26,4279.74,100097.0,4244.0,82451.01,237,,ศรีเมือง
11/1/2569,,85377.0,0.0,0,85377.0,0.0,0,575.5,0,84801.5,0.0,84801.5,0,0,0.0,0,0,81431.31,3370.19,84801.5,3566.0,67743.55,219,,ศรีเมือง
12/1/2569,,109926.0,0.0,0,109926.0,0.0,0,1130.0,0,108796.0,0.0,108796.0,0,0,0.0,0,0,104013.4,4782.6,108796.0,5032.0,88956.37,259,,ศรีเมือง
13/1/2569,,89194.0,0.0,0,89194.0,0.0,0,1151.0,0,88043.0,0.0,88043.0,0,0,0.0,0,0,84301.17,3741.83,88043.0,3769.0,72363.24,239,,ศรีเมือง
14/1/2569,,91491.0,0.0,0,91491.0,0.0,0,782.0,0,90709.0,0.0,90709.0,0,0,0.0,0,0,86866.86,3842.14,90709.0,3608.0,73508.99,225,,ศรีเมือง
15/1/2569,,103642.0,0.0,0,103642.0,0.0,0,1656.0,0,101986.0,0.0,101986.0,0,0,0.0,0,0,97672.67,4313.33,101986.0,4169.0,84217.44,223,,ศรีเมือง
16/1/2569,,88472.0,0.0,0,88472.0,0.0,0,1124.0,0,87348.0,0.0,87348.0,0,0,0.0,0,0,83679.71,3668.29,87348.0,3900.0,71614.83,221,,ศรีเมือง
17/1/2569,,77679.0,0.0,0,77679.0,0.0,0,796.0,0,76883.0,0.0,76883.0,0,0,0.0,0,0,73821.82,3061.18,76883.0,3162.0,61635.68,227,,ศรีเมือง
18/1/2569,,90697.0,0.0,0,90697.0,0.0,0,1301.0,0,89396.0,0.0,89396.0,0,0,0.0,0,0,85475.57,3920.43,89396.0,3641.0,72866.83,217,,ศรีเมือง
19/1/2569,,101713.0,0.0,0,101713.0,0.0,0,766.5,0,100946.5,0.0,100946.5,0,0,0.0,0,0,96583.24,4363.26,100946.5,4415.0,81043.69,271,,ศรีเมือง
20/1/2569,,84659.0,0.0,0,84659.0,0.0,0,859.0,0,83800.0,0.0,83800.0,0,0,0.0,0,0,80353.43,3446.57,83800.0,3430.0,68003.95,233,,ศรีเมือง
21/1/2569,,81912.0,0.0,0,81912.0,0.0,0,300.0,0,81612.0,0.0,81612.0,0,0,0.0,0,0,78282.07,3329.93,81612.0,3491.0,65424.61,232,,ศรีเมือง
22/1/2569,,91208.0,0.0,0,91208.0,0.0,0,768.0,0,90440.0,0.0,90440.0,0,0,0.0,0,0,86240.93,4199.07,90440.0,3939.0,73479.81,240,,ศรีเมือง
23/1/2569,,105790.0,0.0,0,105790.0,0.0,0,1522.0,0,104268.0,0.0,104268.0,0,0,0.0,0,0,99601.04,4666.96,104268.0,4556.0,86483.96,239,,ศรีเมือง
24/1/2569,,91941.0,0.0,0,91941.0,0.0,0,1181.0,0,90760.0,0.0,90760.0,0,0,0.0,0,0,86988.9,3771.1,90760.0,3610.0,74170.03,251,,ศรีเมือง
25/1/2569,,79326.0,0.0,7,79319.0,0.0,0,411.0,0,78908.0,0.0,78908.0,0,0,0.0,0,0,75672.65,3235.35,78908.0,3585.0,63863.75,216,,ศรีเมือง
26/1/2569,,95053.0,0.0,0,95053.0,0.0,0,595.0,0,94458.0,0.0,94458.0,0,0,0.0,0,0,90524.61,3933.39,94458.0,4074.0,76740.18,232,,ศรีเมือง
27/1/2569,,88960.0,0.0,60,88900.0,0.0,0,812.0,0,88088.0,0.0,88088.0,0,0,0.0,0,0,84004.14,4083.86,88088.0,4057.0,71399.3,219,,ศรีเมือง
28/1/2569,,77459.0,0.0,14,77445.0,0.0,0,1669.0,0,75776.0,0.0,75776.0,0,0,0.0,0,0,72681.34,3094.66,75776.0,4269.0,62301.31,233,,ศรีเมือง
29/1/2569,,91741.0,0.0,7,91734.0,0.0,0,598.5,0,91135.5,0.0,91135.5,0,0,40.0,0,0,87347.82,3747.68,91095.5,4250.0,74537.34,239,,ศรีเมือง
30/1/2569,,110138.0,0.0,16,110122.0,0.0,0,1157.5,0,108964.5,0.0,108964.5,0,0,0.0,0,0,104039.27,4925.23,108964.5,4731.0,90137.83,226,,ศรีเมือง
31/1/2569,,88975.0,0.0,14,88961.0,0.0,0,1438.5,0,87522.5,0.0,87522.5,0,0,36.0,0,0,83875.35,3611.15,87486.5,3343.0,71379.47,239,,ศรีเมือง
1/2/2569,,86229.0,0.0,32,86197.0,0.0,0,678.0,0,85519.0,0.0,85519.0,0,0,0.0,0,0,81916.77,3602.23,85519.0,3741.0,69271.02,233,,ศรีเมือง
2/2/2569,,93359.0,0.0,0,93359.0,0.0,0,626.0,0,92733.0,0.0,92733.0,0,0,0.0,0,0,88808.54,3924.46,92733.0,3982.0,75119.42,229,,ศรีเมือง
3/2/2569,,88543.0,0.0,0,88543.0,0.0,0,583.0,0,87960.0,0.0,87960.0,0,0,131.0,0,0,84076.45,3752.55,87829.0,3802.0,71765.7,234,,ศรีเมือง
4/2/2569,,81085.0,0.0,0,81085.0,0.0,0,1122.0,0,79963.0,0.0,79963.0,0,0,0.0,0,0,76688.84,3274.16,79963.0,3357.0,67658.94,212,,ศรีเมือง
5/2/2569,,87872.0,0.0,0,87872.0,0.0,0,442.0,0,87430.0,0.0,87430.0,0,0,0.0,0,0,83840.55,3589.45,87430.0,3426.0,70317.42,216,,ศรีเมือง
6/2/2569,,105645.0,0.0,0,105645.0,0.0,0,1492.5,0,104152.5,0.0,104152.5,0,0,0.0,0,0,99751.51,4400.99,104152.5,4197.0,85101.25,269,,ศรีเมือง
7/2/2569,,97382.0,0.0,0,97382.0,0.0,0,1033.0,0,96349.0,0.0,96349.0,0,0,0.0,0,0,92261.01,4087.99,96349.0,4126.0,78525.68,234,,ศรีเมือง
8/2/2569,,93566.0,0.0,0,93566.0,0.0,0,841.5,0,92724.5,0.0,92724.5,0,0,0.0,0,0,88631.03,4093.47,92724.5,3878.0,75340.42,229,,ศรีเมือง
9/2/2569,,93248.0,0.0,0,93248.0,0.0,0,597.0,0,92651.0,0.0,92651.0,0,0,0.0,0,0,88535.52,4115.48,92651.0,4389.0,74913.43,247,,ศรีเมือง
10/2/2569,,106239.0,0.0,0,106239.0,0.0,0,1892.0,0,104347.0,0.0,104347.0,0,0,50.0,0,0,99631.33,4665.67,104297.0,4185.0,85799.3,227,,ศรีเมือง
11/2/2569,,94876.0,0.0,0,94876.0,0.0,0,2273.5,0,92602.5,0.0,92602.5,0,0,30.0,0,0,88497.52,4074.98,92572.5,5501.0,77141.19,237,,ศรีเมือง
12/2/2569,,78025.0,0.0,0,78025.0,0.0,0,909.0,0,77116.0,0.0,77116.0,0,0,0.0,0,0,73933.93,3182.07,77116.0,3413.0,62403.11,214,,ศรีเมือง
13/2/2569,,120460.0,0.0,0,120460.0,0.0,0,1261.9,0,119198.1,0.0,119198.1,0,0,0.0,0,0,113890.87,5307.23,119198.1,5242.0,97681.46,248,,ศรีเมือง
14/2/2569,,149856.0,0.0,10415,139441.0,67.9,0,1921.0,0,137452.1,0.0,137452.1,0,0,1778.0,0,0,129664.24,6009.86,135674.1,6812.0,121402.73,279,,ศรีเมือง
15/2/2569,,89880.0,0.0,6166,83714.0,38.52,0,987.0,0,82688.48,0.0,82688.48,0,0,1956.0,0,0,77419.33,3313.15,80732.48,3694.0,71782.13,221,,ศรีเมือง
16/2/2569,,81973.0,0.0,4523,77450.0,0.0,0,334.0,0,77116.0,0.0,77116.0,0,0,590.0,0,0,72857.51,3668.49,76526.0,3070.0,67009.51,194,,ศรีเมือง
17/2/2569,,98050.0,0.0,5841,92209.0,0.0,0,799.5,0,91409.5,0.0,91409.5,0,0,1480.0,0,0,86123.01,3806.49,89929.5,3681.0,79436.26,211,,ศรีเมือง
18/2/2569,,122893.0,0.0,6696,116197.0,90.0,0,313.0,0,115794.0,0.0,115794.0,0,0,1932.0,0,0,108534.97,5327.03,113862.0,4898.0,100071.35,264,,ศรีเมือง
19/2/2569,,117845.0,0.0,6769,111076.0,7.2,0,613.0,0,110455.8,0.0,110455.8,0,0,5646.0,0,0,100074.07,4735.73,104809.8,4584.0,96344.22,248,,ศรีเมือง
20/2/2569,,128109.0,0.0,0,128109.0,14.4,0,1815.0,0,126279.6,0.0,126279.6,0,0,2170.0,0,0,118459.03,5650.57,124109.6,5185.0,104619.66,251,,ศรีเมือง
21/2/2569,,103735.0,0.0,0,103735.0,39.84,0,638.0,0,103057.16,0.0,103057.16,0,0,2222.0,0,0,96455.76,4379.4,100835.16,4298.0,84481.44,277,,ศรีเมือง
22/2/2569,,84923.0,0.0,0,84923.0,61.0,0,498.0,0,84364.0,0.0,84364.0,0,0,1603.0,0,0,79389.73,3371.27,82761.0,3031.0,68139.25,202,,ศรีเมือง
23/2/2569,,104708.0,0.0,0,104708.0,0.0,0,821.0,0,103887.0,0.0,103887.0,45,0,1801.0,0,0,97593.23,4447.77,102041.0,4121.0,84889.03,248,,ศรีเมือง
